Date, Timestamp, Level, Module, Description
12-31,17:00:01.043,I,SurfaceFlinger,extensions:	extensions: GL_EXT_debug_marker GL_OES_byte_coordinates GL_OES_fixed_point GL_OES_single_precision GL_OES_matrix_get GL_OES_read_format GL_OES_compressed_paletted_texture GL_OES_point_sprite GL_OES_point_size_array GL_OES_matrix_palette GL_OES_draw_texture GL_OES_query_matrix GL_OES_texture_env_crossbar GL_OES_texture_mirrored_repeat GL_OES_texture_cube_map GL_OES_blend_subtract GL_OES_blend_func_separate GL_OES_blend_equation_separate GL_OES_stencil_wrap GL_OES_extended_matrix_palette GL_OES_framebuffer_object GL_OES_rgb8_rgba8 GL_OES_depth24 GL_OES_stencil8 GL_OES_compressed_ETC1_RGB8_texture GL_OES_mapbuffer GL_OES_EGL_image GL_OES_EGL_image_external GL_EXT_multi_draw_arrays GL_OES_required_internalformat GL_IMG_read_format GL_IMG_texture_compression_pvrtc GL_IMG_texture_format_BGRA8888 GL_EXT_texture_format_BGRA8888 GL_OES_egl_sync GL_IMG_vertex_array_object GL_APPLE_texture_2D_limited_npot
12-31,17:00:01.043,I,SurfaceFlinger,GL_MAX_TEXTURE_SIZE	GL_MAX_TEXTURE_SIZE = 4096
12-31,17:00:01.043,I,SurfaceFlinger,GL_MAX_VIEWPORT_DIMS	GL_MAX_VIEWPORT_DIMS = 4096 x 4096
12-31,17:00:01.076,D,SurfaceFlinger,Screen	Screen acquired, type=0 flinger=0x78bfb478
12-31,17:00:01.094,D,dss_reset_service,addService()	successful on 1st attempt
12-31,17:00:01.094,D,dss_reset_service,DSSResetService::threadLoop()	
12-31,17:00:01.094,D,dss_reset_service,enter	threadloop
12-31,17:00:01.095,E,ti_hwc,set[0]:	set[0]: No buffer is provided for GL composition
12-31,17:00:01.156,I,mediaserver,ServiceManager:	0x785d1220
12-31,17:00:01.212,I,BootAnimation,enabling	bootanim
12-31,17:00:01.216,D,BootAnimation,property_set('service.bootanim.enabled',	'1'): 0
12-31,17:00:01.220,I,BootAnimation,could	not parse bootanim delay from '/data/bootanim.conf', using default (0 ms)
12-31,17:00:01.222,D,BootAnimation,property_set('service.bootanim.delay',	'0'): 0
12-31,17:00:01.222,I,BootAnimation,bootanim	enabled
12-31,17:00:01.226,D,libEGL,loaded	/vendor/lib/egl/libEGL_POWERVR_SGX544_116.so
12-31,17:00:01.234,E,ti_hwc,set[0]:	set[0]: No buffer is provided for GL composition
12-31,17:00:01.236,D,libEGL,loaded	/vendor/lib/egl/libGLESv1_CM_POWERVR_SGX544_116.so
12-31,17:00:01.241,D,libEGL,loaded	/vendor/lib/egl/libGLESv2_POWERVR_SGX544_116.so
12-31,17:00:01.261,E,cutils-trace,Error	opening trace file: No such file or directory (2)
12-31,17:00:01.330,D,AndroidRuntime:	AndroidRuntime:
12-31,17:00:01.330,D,AndroidRuntime,>>>>>>	AndroidRuntime: >>>>>> AndroidRuntime START com.android.internal.os.ZygoteInit <<<<<<
12-31,17:00:01.330,D,AndroidRuntime,CheckJNI	AndroidRuntime: CheckJNI is OFF
12-31,17:00:01.391,D,dalvikvm,Trying	dalvikvm: Trying to load lib libjavacore.so 0x0
12-31,17:00:01.398,D,dalvikvm,Added	dalvikvm: Added shared lib libjavacore.so 0x0
12-31,17:00:01.420,D,dalvikvm,Trying	dalvikvm: Trying to load lib libnativehelper.so 0x0
12-31,17:00:01.420,D,dalvikvm,Added	dalvikvm: Added shared lib libnativehelper.so 0x0
12-31,17:00:01.539,I,SamplingProfilerIntegration,Profiling	SamplingProfilerIntegration: Profiling disabled.
12-31,17:00:01.543,E,cutils-trace,Error	Error opening trace file: No such file or directory (2)
12-31,17:00:01.551,I,Zygote,Preloading	Zygote: Preloading classes...
12-31,17:00:01.552,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 30K, 7% free 456K/488K, paused 0ms+5ms, total 9ms
12-31,17:00:01.552,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	dalvikvm: WAIT_FOR_CONCURRENT_GC blocked 1ms
12-31,17:00:01.554,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 9K, 9% free 447K/488K, paused 0ms+1ms, total 2ms
12-31,17:00:01.578,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 18K, 4% free 539K/560K, paused 1ms+1ms, total 3ms
12-31,17:00:01.602,I,Zygote,Preloading	Preloading resources...
12-31,17:00:01.613,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 21K, 5% free 629K/656K, paused 2ms+0ms, total 5ms
12-31,17:00:01.613,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	dalvikvm: WAIT_FOR_CONCURRENT_GC blocked 1ms
12-31,17:00:01.615,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed <1K, 5% free 629K/656K, paused 0ms+0ms, total 2ms
12-31,17:00:01.625,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 24K, 5% free 709K/740K, paused 0ms+0ms, total 2ms
12-31,17:00:01.625,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	WAIT_FOR_CONCURRENT_GC blocked 2ms
12-31,17:00:01.635,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 2K, 4% free 710K/740K, paused 1ms+8ms, total 10ms
12-31,17:00:01.649,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 28K, 5% free 791K/828K, paused 1ms+0ms, total 3ms
12-31,17:00:01.649,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	WAIT_FOR_CONCURRENT_GC blocked 2ms
12-31,17:00:01.659,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 1K, 5% free 792K/828K, paused 1ms+8ms, total 10ms
12-31,17:00:01.661,D,TextLayoutCache,Using	TextLayoutCache: Using debug level = 0 - Debug Enabled = 0
12-31,17:00:01.661,I,BootAnimation,invoke	DSS reset
12-31,17:00:01.661,D,BootAnimation,invoking	DSS reset took 50326361
12-31,17:00:01.661,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay2/enabled'
12-31,17:00:01.662,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay3/enabled'
12-31,17:00:01.662,D,dss_reset_service,write	'2' --> '/sys/class/graphics/fb2/overlays'
12-31,17:00:01.662,D,dss_reset_service,write	'1' --> '/sys/devices/platform/omapdss/overlay2/enabled'
12-31,17:00:01.662,D,dss_reset_service,write	'1' --> '/sys/devices/platform/omapdss/overlay3/enabled'
12-31,17:00:01.662,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay2/enabled'
12-31,17:00:01.662,D,dss_reset_service,write	'0' --> '/sys/devices/platform/omapdss/overlay3/enabled'
12-31,17:00:01.675,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 7K, 2% free 886K/904K, paused 0ms+1ms, total 3ms
12-31,17:00:01.697,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 10K, 2% free 981K/1000K, paused 0ms+1ms, total 3ms
12-31,17:00:01.714,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 9K, 2% free 1074K/1088K, paused 0ms+1ms, total 3ms
12-31,17:00:01.737,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 9K, 2% free 1179K/1192K, paused 0ms+1ms, total 3ms
12-31,17:00:01.759,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 12K, 2% free 1270K/1292K, paused 0ms+0ms, total 4ms
12-31,17:00:01.770,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 6K, 2% free 1604K/1632K, paused 0ms+0ms, total 4ms
12-31,17:00:01.787,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 7K, 1% free 1993K/2012K, paused 0ms+0ms, total 4ms
12-31,17:00:01.808,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 16K, 1% free 2083K/2104K, paused 0ms+1ms, total 4ms
12-31,17:00:01.808,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	WAIT_FOR_CONCURRENT_GC blocked 4ms
12-31,17:00:01.812,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 23K, 2% free 2078K/2108K, paused 0ms+0ms, total 4ms
12-31,17:00:01.824,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 6K, 1% free 2174K/2192K, paused 0ms+1ms, total 4ms
12-31,17:00:01.833,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 70K, 4% free 2229K/2304K, paused 0ms+0ms, total 4ms
12-31,17:00:01.833,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	WAIT_FOR_CONCURRENT_GC blocked 2ms
12-31,17:00:01.838,D,dalvikvm,GC_EXPLICIT	GC_EXPLICIT freed 11K, 4% free 2234K/2304K, paused 1ms+1ms, total 5ms
12-31,17:00:01.838,I,Zygote,...preloaded	Zygote: ...preloaded 373 classes in 287ms.
12-31,17:00:01.870,I,Zygote,...preloaded	...preloaded 274 resources in 268ms.
12-31,17:00:01.877,I,Zygote,...preloaded	...preloaded 31 resources in 7ms.
12-31,17:00:01.883,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 49K, 3% free 2570K/2624K, paused 0ms+1ms, total 5ms
12-31,17:00:01.888,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed 21K, 3% free 2548K/2624K, paused 0ms+1ms, total 4ms
12-31,17:00:01.892,D,dalvikvm,GC_EXPLICIT	dalvikvm: GC_EXPLICIT freed <1K, 3% free 2548K/2624K, paused 0ms+1ms, total 4ms
12-31,17:00:01.898,I,dalvikvm,System	dalvikvm: System server process 1452 has been created
12-31,17:00:01.899,I,Zygote,Accepting	Zygote: Accepting command socket connections
12-31,17:00:01.919,D,SystemClock,Setting	time of day to sec=86400
12-31,17:00:01.919,D,mtahw:::::::::::,rtc_set_t	0x0000000000015180
12-31,17:00:01.919,E,mtahw:::::::::::,rtc_set_t:	INVALID epoch (< 0x00000000386D4380)!!
12-31,17:00:01.919,W,SystemServer,System	clock is before 1970; setting to 1970.
01-01,17:00:00.026,E,BatteryService,No	charger supplies found
01-01,17:00:00.028,I,sysproc,Entered	system_init()
01-01,17:00:00.028,I,sysproc,ServiceManager:	0x7818ebf8
01-01,17:00:00.028,D,SensorService,nuSensorService	starting...
01-01,17:00:00.029,E,Sensors,open	device /dev/input/event0
01-01,17:00:00.029,E,Sensors,open	device /dev/input/event2
01-01,17:00:00.029,I,SensorService,vis-lightsensor	
01-01,17:00:00.029,I,SensorService,vis-accelerometer	
01-01,17:00:00.029,D,SensorService,nuSensorService	thread starting...
01-01,17:00:00.029,I,sysproc,System	server: starting Android runtime.
01-01,17:00:00.029,I,sysproc,System	server: starting Android services.
01-01,17:00:00.029,I,SystemServer,Entered	the Android system server!
01-01,17:00:00.030,I,sysproc,System	server: entering thread pool.
01-01,17:00:00.032,I,SystemServer,Waiting	for installd to be ready.
01-01,17:00:00.033,I,installd,new	installd: new connection
01-01,17:00:00.033,I,Installer,connecting...	
01-01,17:00:00.033,I,SystemServer,Power	Manager
01-01,17:00:00.036,I,SystemServer,Activity	Manager
01-01,17:00:00.038,D,dalvikvm,Note:	class Landroid/app/ActivityManagerNative; has 163 unimplemented (abstract) methods
01-01,17:00:00.045,D,ActivityManager,main()	Waiting for mService at 1967
01-01,17:00:00.047,I,ActivityManager,Memory	class: 64
01-01,17:00:00.070,D,dalvikvm,GC_CONCURRENT	freed 149K, 7% free 2916K/3136K, paused 1ms+1ms, total 15ms
01-01,17:00:00.071,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 4ms
01-01,17:00:00.071,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 5ms
01-01,17:00:00.071,W,BatteryStatsImpl,Couldn't	get kernel wake lock stats
01-01,17:00:00.080,D,FileUtils,Ignoring	sync() during startup
01-01,17:00:00.129,D,dalvikvm,GC_CONCURRENT	freed 241K, 9% free 3136K/3436K, paused 1ms+0ms, total 10ms
01-01,17:00:00.133,I,UsageStats,Deleting	usage file: usage-20151211
01-01,17:00:00.136,I,UsageStats,readHistoryStatsFLOCK	accounts.xml OK
01-01,17:00:00.168,D,dalvikvm,GC_CONCURRENT	freed 279K, 10% free 3270K/3620K, paused 2ms+1ms, total 9ms
01-01,17:00:00.173,D,dss_reset_service,exit	threadloop
01-01,17:00:00.173,D,dss_reset_service,exit	
01-01,17:00:00.176,I,ServiceManager,service	ServiceManager: service 'mta_dss_reset.IDSSReset' died
01-01,17:00:00.178,W,ProcessStats,Skipping	unknown process pid 1034
01-01,17:00:00.186,D,ActivityManager,main()	Got mService at 2109: 142
01-01,17:00:00.203,I,SystemServer,Display	Manager
01-01,17:00:00.214,D,dalvikvm,GC_CONCURRENT	freed 168K, 7% free 3614K/3852K, paused 2ms+1ms, total 11ms
01-01,17:00:00.214,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 3ms
01-01,17:00:00.215,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 4ms
01-01,17:00:00.216,I,SystemServer,Scheduling	Policy
01-01,17:00:00.219,I,DisplayManagerService,Display	device added: DisplayDeviceInfo{"Built-in Screen": 1280 x 800, 60.000004 fps, density 160, 150.0 x 150.0 dpi, touch INTERNAL, FLAG_DEFAULT_DISPLAY, FLAG_ROTATES_WITH_CONTENT, FLAG_SECURE, FLAG_SUPPORTS_PROTECTED_BUFFERS, rotation 0, type BUILT_IN, address null}
01-01,17:00:00.220,I,SystemServer,Package	Manager
01-01,17:00:00.235,I,AudioFlinger,Using	default 3000 mSec as standby time.
01-01,17:00:00.238,I,CameraService,CameraService	started (pid=1400)
01-01,17:00:00.242,D,dalvikvm,GC_CONCURRENT	freed 125K, 5% free 3980K/4184K, paused 1ms+2ms, total 13ms
01-01,17:00:00.242,D,FileUtils,Ignoring	sync() during startup
01-01,17:00:00.250,I,CameraService,Loaded	"TI OMAP CameraHal Module" camera module
01-01,17:00:00.260,I,TIAudioPolicyManager,Creating	Multizone AudioPolicyManager
01-01,17:00:00.261,I,AudioPolicyParser,loadAudioPolicyConfig()	loaded /system/etc/audio_policy.conf
01-01,17:00:00.261,I,AudioPolicyManager,Initialize	per-listening zone volumes
01-01,17:00:00.261,I,AudioPolicyManager,Initialize	listening zones routes
01-01,17:00:00.261,I,AudioPolicyManager,setZoneDevices()	zone 0x1 devices 0x00000002
01-01,17:00:00.261,I,AudioPolicyManager,setZoneDevices_l()	zone 0x1 set to devices 0x00000002
01-01,17:00:00.261,I,AudioPolicyManager,setZoneDevices()	zone 0x2 devices 0x00000008
01-01,17:00:00.261,I,AudioPolicyManager,setZoneDevices_l()	zone 0x2 set to devices 0x00000008
01-01,17:00:00.261,I,AudioPolicyManager,setZoneDevices()	zone 0x4 devices 0x00010000
01-01,17:00:00.261,I,AudioPolicyManager,setZoneDevices_l()	zone 0x4 set to devices 0x00010000
01-01,17:00:00.269,I,audio_hw_primary,adev_open()	audio_hw_if
01-01,17:00:00.269,I,tiaudioutils,ALSAMixer:	open mixer for hw:0
01-01,17:00:00.271,D,dalvikvm,GC_CONCURRENT	freed 407K, 11% free 4081K/4564K, paused 2ms+1ms, total 15ms
01-01,17:00:00.271,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 11ms
01-01,17:00:00.271,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 11ms
01-01,17:00:00.282,I,tiaudioutils,ALSAMixer:	using audio paths file: /system/etc/dra7evm_paths.xml
01-01,17:00:00.282,I,AudioHw,AudioHwDevice:	create hw device for card hw:0 Jacinto6 EVM 
01-01,17:00:00.283,E,MonoPipe,Failed	to fetch local time frequency when constructing a MonoPipe (res = -32).  getNextWriteTimestamp calls will be non-functional
01-01,17:00:00.283,E,MonoPipe,Failed	to fetch local time frequency when constructing a MonoPipe (res = -32).  getNextWriteTimestamp calls will be non-functional
01-01,17:00:00.284,I,AudioFlinger,loadHwModule()	Loaded primary audio interface from Jacinto6 Multizone Audio HAL (audio) handle 1
01-01,17:00:00.285,I,AudioFlinger,HAL	output buffer size 1024 frames, normal mix buffer size 1024 frames
01-01,17:00:00.286,D,SELinuxMMAC,Couldn't	find install policy /data/system/mac_permissions.xml
01-01,17:00:00.291,I,AudioMixer,found	effect "Multichannel Downmix To Stereo" from The Android Open Source Project
01-01,17:00:00.291,I,AudioFlinger,Using	module 1 has the primary audio interface
01-01,17:00:00.291,W,AudioHw,AudioHwDevice:	already in mode NORMAL
01-01,17:00:00.291,I,AudioPolicyManager,setOutputDevice()	changing device to 0x00000002
01-01,17:00:00.291,I,AudioFlinger,AudioFlinger's	thread 0x76200008 ready to run
01-01,17:00:00.291,D,SELinuxMMAC,Using	install policy file /system/etc/security/mac_permissions.xml
01-01,17:00:00.293,I,AudioFlinger,HAL	output buffer size 1024 frames, normal mix buffer size 1024 frames
01-01,17:00:00.293,I,AudioMixer,found	effect "Multichannel Downmix To Stereo" from The Android Open Source Project
01-01,17:00:00.293,I,AudioPolicyManager,setOutputDevice()	changing device to 0x00000008
01-01,17:00:00.299,I,AudioFlinger,AudioFlinger's	thread 0x7609d008 ready to run
01-01,17:00:00.306,I,AudioFlinger,HAL	output buffer size 1024 frames, normal mix buffer size 1024 frames
01-01,17:00:00.307,I,AudioMixer,found	effect "Multichannel Downmix To Stereo" from The Android Open Source Project
01-01,17:00:00.307,I,AudioPolicyManager,setOutputDevice()	changing device to 0x00010000
01-01,17:00:00.312,I,AudioFlinger,AudioFlinger's	thread 0x75f5c008 ready to run
01-01,17:00:00.314,I,AudioPolicyService,Loaded	audio policy from LEGACY Audio Policy HAL (audio_policy)
01-01,17:00:00.315,D,dalvikvm,GC_CONCURRENT	freed 238K, 7% free 4307K/4620K, paused 1ms+2ms, total 16ms
01-01,17:00:00.351,D,dalvikvm,GC_CONCURRENT	freed 189K, 3% free 4746K/4880K, paused 2ms+1ms, total 23ms
01-01,17:00:00.351,D,dalvikvm,WAIT_FOR_CONCURRENT_GC	blocked 1ms
01-01,17:00:00.378,D,dalvikvm,GC_CONCURRENT	freed 219K, 6% free 4993K/5288K, paused 2ms+1ms, total 15ms
01-01,17:00:00.412,D,dalvikvm,GC_CONCURRENT	freed 216K, 6% free 5305K/5596K, paused 2ms+1ms, total 16ms
01-01,17:00:00.550,D,dalvikvm,GC_CONCURRENT	freed 1226K, 22% free 4687K/5984K, paused 2ms+2ms, total 22ms
01-01,17:00:00.574,D,PackageManager,No	files in app dir /vendor/app
01-01,17:00:00.583,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.590,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.597,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.605,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.613,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.622,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.629,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.636,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.645,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.653,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.658,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.663,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.669,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.674,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.678,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.682,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.688,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.693,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.698,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.705,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.709,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.715,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.725,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.732,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.736,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.746,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.755,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.767,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.774,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.781,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.788,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.794,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.807,D,PackageManager,scanPackageLI	neededDexOpt: false isUpdatedSystemApp: false isCopyNativeLibrariesNeeded: false
01-01,17:00:00.812,I,PackageManager,Time	to scan packages end: 0.357 seconds
01-01,17:00:00.813,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.pf.udw.service
01-01,17:00:00.813,W,PackageManager,Unknown	permission android.intent.action.ACTION_EXTERNAL_APPLICATIONS_AVAILABLE in package com.tierratelematics.ras
01-01,17:00:00.813,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.pf.android.implement.diagnostics
01-01,17:00:00.813,W,PackageManager,Not	granting permission android.permission.SET_DEBUG_APP to package com.cnh.android.tractor (protectionLevel=50 flags=0x8be44)
01-01,17:00:00.813,W,PackageManager,Unknown	permission com.cnh.android.permission.ACCESS_SETTINGS in package com.cnh.android.tractor
